X,Date,ImageName,Reservoir_1_px,Reservoir_1_area_ha,Reservoir_2_px,Reservoir_2_area_ha,Reservoir_3_px,Reservoir_3_area_ha,Reservoir_4_px,Reservoir_4_area_ha,Reservoir_5_px,Reservoir_5_area_ha,Reservoir_6_px,Reservoir_6_area_ha,Reservoir_7_px,Reservoir_7_area_ha,Reservoir_8_px,Reservoir_8_area_ha,Reservoir_9_px,Reservoir_9_area_ha,Reservoir_10_px,Reservoir_10_area_ha,Reservoir_11_px,Reservoir_11_area_ha,Reservoir_12_px,Reservoir_12_area_ha
127,2017-08-24,S2B2A_20170824_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,2017-09-03,S2B2A_20170903_122_AOI_BOA_10_B1_1500.tif,41874,418.74,52,0.52,0,0,2216,22.16,0,0,232,2.32,184,1.84,0,0,49,0.49,924,9.24,241,2.41,507,5.07
129,2017-09-13,S2B2A_20170913_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,2017-11-02,S2B2A_20171102_122_AOI_BOA_10_B1_1500.tif,13062,130.62,0,0,0,0,629,6.29,1584,15.84,232,2.32,2,0.02,0,0,645,6.45,401,4.01,0,0,0,0
131,2017-11-12,S2B2A_20171112_122_AOI_BOA_10_B1_1500.tif,27130,271.3,36,0.36,116,1.16,1173,11.73,322,3.22,0,0,0,0,260,2.6,666,6.66,578,5.78,0,0,99,0.99
132,2017-11-22,S2B2A_20171122_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,2018-01-01,S2B2A_20180101_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,1277,12.77,3278,32.78,862,8.62,232,2.32,298,2.98,374,3.74,0,0,0,0,0,0,580,5.8
134,2018-01-31,S2B2A_20180131_122_AOI_BOA_10_B1_1500.tif,36,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,2018-03-12,S2B2A_20180312_122_AOI_BOA_10_B1_1500.tif,5541,55.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0.49,0,0
136,2018-04-11,S2B2A_20180411_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,2018-04-21,S2B2A_20180421_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,214,2.14,184,1.84,232,2.32,298,2.98,271,2.71,0,0,87,0.87,101,1.01,0,0
138,2018-05-31,S2B2A_20180531_122_AOI_BOA_10_B1_1500.tif,36,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,2018-06-10,S2B2A_20180610_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,2018-06-20,S2B2A_20180620_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,2018-06-30,S2B2A_20180630_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,2018-07-10,S2B2A_20180710_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,2018-07-20,S2B2A_20180720_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,2018-07-30,S2B2A_20180730_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,2018-08-09,S2B2A_20180809_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,2018-08-19,S2B2A_20180819_122_AOI_BOA_10_B1_1500.tif,10158,101.58,0,0,0,0,0,0,1108,11.08,0,0,0,0,0,0,0,0,0,0,308,3.08,449,4.49
147,2018-10-08,S2B2A_20181008_122_AOI_BOA_10_B1_1500.tif,30145,301.45,916,9.16,210,2.1,17,0.17,318,3.18,0,0,34,0.34,55,0.55,189,1.89,0,0,0,0,580,5.8
148,2018-10-28,S2B2A_20181028_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,2018-11-07,S2B2A_20181107_122_AOI_BOA_10_B1_1500.tif,7979,79.79,0,0,0,0,0,0,816,8.16,0,0,0,0,106,1.06,0,0,127,1.27,0,0,121,1.21
150,2018-11-17,S2B2A_20181117_122_AOI_BOA_10_B1_1500.tif,396,3.96,2426,24.26,319,3.19,1019,10.19,0,0,232,2.32,298,2.98,374,3.74,666,6.66,924,9.24,308,3.08,580,5.8
151,2018-11-27,S2B2A_20181127_122_AOI_BOA_10_B1_1500.tif,2158,21.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,2018-12-27,S2B2A_20181227_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,2019-01-16,S2B2A_20190116_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,952,9.52,407,4.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2019-02-15,S2B2A_20190215_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2019-03-17,S2B2A_20190317_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2019-04-06,S2B2A_20190406_122_AOI_BOA_10_B1_1500.tif,4124,41.24,0,0,0,0,0,0,0,0,0,0,254,2.54,0,0,20,0.2,924,9.24,308,3.08,16,0.16
157,2019-04-16,S2B2A_20190416_122_AOI_BOA_10_B1_1500.tif,1693,16.93,0,0,0,0,143,1.43,8,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2019-04-26,S2B2A_20190426_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,1.69,0,0,0,0
159,2019-06-05,S2B2A_20190605_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,2019-06-15,S2B2A_20190615_122_AOI_BOA_10_B1_1500.tif,744,7.44,628,6.28,0,0,0,0,0,0,232,2.32,79,0.79,210,2.1,0,0,286,2.86,0,0,19,0.19
161,2019-07-05,S2B2A_20190705_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,2019-07-15,S2B2A_20190715_122_AOI_BOA_10_B1_1500.tif,6851,68.51,20,0.2,0,0,144,1.44,22,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,2019-07-25,S2B2A_20190725_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,2019-08-04,S2B2A_20190804_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,2019-08-14,S2B2A_20190814_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,2019-08-24,S2B2A_20190824_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,4.96,239,2.39,0,0,0,0
167,2019-09-03,S2B2A_20190903_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,2019-09-13,S2B2A_20190913_122_AOI_BOA_10_B1_1500.tif,441,4.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,2019-09-23,S2B2A_20190923_122_AOI_BOA_10_B1_1500.tif,12422,124.22,0,0,0,0,0,0,0,0,0,0,168,1.68,97,0.97,17,0.17,577,5.77,0,0,0,0
170,2019-11-02,S2B2A_20191102_122_AOI_BOA_10_B1_1500.tif,55168,551.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,4.91,0,0,27,0.27
171,2019-12-22,S2B2A_20191222_122_AOI_BOA_10_B1_1500.tif,27106,271.06,0,0,0,0,0,0,918,9.18,0,0,0,0,0,0,34,0.34,0,0,110,1.1,0,0
172,2020-02-10,S2B2A_20200210_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,2020-03-01,S2B2A_20200301_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,2020-04-10,S2B2A_20200410_122_AOI_BOA_10_B1_1500.tif,926,9.26,0,0,14,0.14,271,2.71,0,0,0,0,0,0,0,0,213,2.13,0,0,0,0,0,0
175,2020-05-10,S2B2A_20200510_122_AOI_BOA_10_B1_1500.tif,18173,181.73,1280,12.8,867,8.67,2608,26.08,857,8.57,0,0,10,0.1,112,1.12,422,4.22,157,1.57,240,2.4,0,0
176,2020-06-29,S2B2A_20200629_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,2020-07-09,S2B2A_20200709_122_AOI_BOA_10_B1_1500.tif,60419,604.19,311,3.11,602,6.02,2927,29.27,1670,16.7,0,0,0,0,148,1.48,0,0,3,0.03,0,0,0,0
178,2020-07-19,S2B2A_20200719_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,2020-07-29,S2B2A_20200729_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,2020-08-08,S2B2A_20200808_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,1.23
181,2020-08-18,S2B2A_20200818_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,2020-08-28,S2B2A_20200828_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,2020-09-07,S2B2A_20200907_122_AOI_BOA_10_B1_1500.tif,3408,34.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,1.68,0,0,73,0.73
184,2020-09-17,S2B2A_20200917_122_AOI_BOA_10_B1_1500.tif,0,0,144,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,5.01,15,0.15,233,2.33
185,2020-10-17,S2B2A_20201017_122_AOI_BOA_10_B1_1500.tif,12755,127.55,0,0,0,0,0,0,15,0.15,0,0,140,1.4,0,0,0,0,0,0,0,0,334,3.34
186,2020-11-26,S2B2A_20201126_122_AOI_BOA_10_B1_1500.tif,17718,177.18,1887,18.87,1286,12.86,794,7.94,1909,19.09,232,2.32,0,0,0,0,465,4.65,95,0.95,308,3.08,0,0
187,2020-12-16,S2B2A_20201216_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,2021-02-24,S2B2A_20210224_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,129,1.29,0,0,242,2.42,436,4.36,924,9.24,0,0,0,0
189,2021-03-06,S2B2A_20210306_122_AOI_BOA_10_B1_1500.tif,27045,270.45,1508,15.08,0,0,0,0,0,0,177,1.77,10,0.1,0,0,0,0,0,0,0,0,0,0
190,2021-03-26,S2B2A_20210326_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,2021-04-25,S2B2A_20210425_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,2021-06-14,S2B2A_20210614_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,2021-07-04,S2B2A_20210704_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,2021-07-14,S2B2A_20210714_122_AOI_BOA_10_B1_1500.tif,62752,627.52,0,0,0,0,0,0,137,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,2021-07-24,S2B2A_20210724_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,2021-08-13,S2B2A_20210813_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,2021-08-23,S2B2A_20210823_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,2021-10-12,S2B2A_20211012_122_AOI_BOA_10_B1_1500.tif,3258,32.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,2021-11-11,S2B2A_20211111_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,2021-12-01,S2B2A_20211201_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,2021-12-31,S2B2A_20211231_122_AOI_BOA_10_B1_1500.tif,0,0,1406,14.06,556,5.56,0,0,0,0,232,2.32,298,2.98,374,3.74,666,6.66,924,9.24,49,0.49,580,5.8
202,2022-01-20,S2B2A_20220120_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,2022-01-30,S2B2A_20220130_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,2022-02-09,S2B2A_20220209_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,2022-04-10,S2B2A_20220410_122_AOI_BOA_10_B1_1500.tif,38102,381.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,2022-05-20,S2B2A_20220520_122_AOI_BOA_10_B1_1500.tif,4,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,2022-05-30,S2B2A_20220530_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,2022-06-19,S2B2A_20220619_122_AOI_BOA_10_B1_1500.tif,56649,566.49,75,0.75,0,0,19,0.19,0,0,60,0.6,0,0,0,0,0,0,178,1.78,120,1.2,0,0
209,2022-06-29,S2B2A_20220629_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,2022-07-09,S2B2A_20220709_122_AOI_BOA_10_B1_1500.tif,95322,953.22,2017,20.17,1231,12.31,3177,31.77,2304,23.04,232,2.32,298,2.98,355,3.55,666,6.66,924,9.24,303,3.03,580,5.8
211,2022-07-19,S2B2A_20220719_122_AOI_BOA_10_B1_1500.tif,8,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,2022-07-29,S2B2A_20220729_122_AOI_BOA_10_B1_1500.tif,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,2022-08-08,S2B2A_20220808_122_AOI_BOA_10_B1_1500.tif,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,2022-10-17,S2B2A_20221017_122_AOI_BOA_10_B1_1500.tif,83906,839.06,951,9.51,324,3.24,2588,25.88,1842,18.42,232,2.32,269,2.69,145,1.45,666,6.66,924,9.24,308,3.08,580,5.8
215,2022-10-27,S2B2A_20221027_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,2022-11-16,S2B2A_20221116_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,2022-12-26,S2B2A_20221226_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,2023-01-15,S2B2A_20230115_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,2023-02-04,S2B2A_20230204_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,2023-02-14,S2B2A_20230214_122_AOI_BOA_10_B1_1500.tif,964,9.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,2023-03-16,S2B2A_20230316_122_AOI_BOA_10_B1_1500.tif,419,4.19,1750,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.13,0,0
222,2023-03-26,S2B2A_20230326_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,2023-06-24,S2B2A_20230624_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,2023-07-04,S2B2A_20230704_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,2023-07-24,S2B2A_20230724_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,2023-08-03,S2B2A_20230803_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,2023-08-13,S2B2A_20230813_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,2023-08-23,S2B2A_20230823_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.14,0,0,0,0
229,2023-09-12,S2B2A_20230912_122_AOI_BOA_10_B1_1500.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,2023-09-22,S2B2A_20230922_122_AOI_BOA_10_B1_1500.tif,468,4.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
